Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Wreck
9238,SMAUG,"Wreck - Submerged, dangerous to surface navigation",29.525228,-94.903533,Low,,,
9240,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.52245,-94.894644,Low,,,
9242,LAZY L,"Wreck - Submerged, dangerous to surface navigation",29.521894,-94.8902,Low,,,
9245,HUSTLER,"Wreck - Submerged, dangerous to surface navigation",29.503561,-94.868533,Low,,,
9246,CAPTAIN BUCK,"Wreck - Submerged, dangerous to surface navigation",29.508561,-94.866867,Low,,,
9247,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.512222,-94.865833,Low,,,
9248,BIG JOE,"Wreck - Submerged, dangerous to surface navigation",29.512728000000006,-94.871033,Low,,,
9253,TX-4158-XX,"Wreck - Submerged, dangerous to surface navigation",29.450231,-94.816864,Poor,,,
9256,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.450231,-94.891867,Poor,,,
9618,WONDA LOU II,"Wreck - Submerged, dangerous to surface navigation",29.675225,-94.981869,Low,288 Lake,22386,22.03
9624,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.646058,-94.939092,Low,288 Lake,22386,24.24
9631,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.6818,-94.984161,Low,288 Lake,22386,21.99
9633,UNKNOWN,Wreck - Visible,29.680467,-94.926925,High,,,
9634,UNKNOWN,Wreck - Visible,29.681111,-94.924861,High,,,
10003,UNKNOWN,Wreck - Visible,29.395794,-94.87585,High,,,
9264,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.487169,-94.893231,High,,,
9265,BIG JOE,"Wreck - Submerged, dangerous to surface navigation",29.491894,-94.8952,Low,,,
9266,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.494117,-94.897978,Low,,,
9267,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.494833,-94.893528,High,,,
9268,UNKNOWN,Wreck - Visible,29.496567,-94.899836,High,,,
9269,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.496567,-94.899808,High,,,
9270,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.496525,-94.899464,High,,,
9278,ENUA,"Wreck - Submerged, dangerous to surface navigation",29.500228000000003,-94.850197,Low,,,
9299,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.546894,-94.983536,Low,288 Lake,22386,21.84
9300,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.546061,-94.975203,Low,288 Lake,22386,22.34
9302,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.538006,-94.980203,Low,288 Lake,22386,22.16
9306,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.506339,-94.956036,Low,288 Lake,22386,24.12
9307,CAROL A,"Wreck - Submerged, dangerous to surface navigation",29.549789,-94.954347,High,288 Lake,22386,23.52
9314,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.576389,-94.933333,High,288 Lake,22386,24.54
9326,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.017194,-96.991125,High,Little Sara Gas Rig,24329,6.28
9328,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",25.979992000000006,-97.071486,High,Little Sara Gas Rig,24329,9.46
8954,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.988578000000004,-93.750164,Low,,,
8955,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.991911,-93.783497,Low,,,
8959,DEWEY,"Wreck - Submerged, dangerous to surface navigation",29.761889,-93.422653,Low,Lake Charles,16326,11.94
8964,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.750278,-93.608333,Low,Lake Charles,16326,20.88
8967,SEA LARK,"Wreck - Submerged, dangerous to surface navigation",29.665167,-93.302183,High,Lake Charles,16326,16.45
8969,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.111997,-94.40235,High,,,
9349,MISS K.A.,"Wreck - Submerged, dangerous to surface navigation",29.513561,-94.8752,Low,,,
9350,SHADOW,Wreck - Visible,29.530228,-94.863533,Low,,,
9358,TX 5095,"Wreck - Submerged, dangerous to surface navigation",29.550228000000004,-94.916867,Low,,,
9360,SEVEN SEAS,Wreck - Visible,29.556339,-94.861033,Low,,,
9363,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.566667,-94.916667,Low,,,
9365,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.578283000000006,-94.91345,Low,,,
9366,MAC,Wreck - Visible,29.497222,-94.91,High,,,
9367,UNKNOWN,Wreck - Visible,29.495006,-94.909317,High,,,
9006,CRACKER JACK,"Wreck - Submerged, dangerous to surface navigation",28.700258,-95.583561,Low,Aransas Jetty,16400,12.09
9022,DIXIE QUEEN,"Wreck - Submerged, dangerous to surface navigation",29.345139,-94.678417,High,,,
9034,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.337639000000006,-94.724861,High,,,
9043,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.358333,-94.743333,High,,,
9044,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.364139,-94.743944,High,,,
9430,CHRISTI J,"Wreck - Submerged, dangerous to surface navigation",29.365,-94.47,Low,,,
9431,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.236,-94.4205,Low,,,
9441,UNKNOWN,Wreck - Visible,29.286239,-94.851794,High,The Reef,16975,22.84
9052,UNKNOWN,Wreck - Visible,29.344533,-94.785542,High,,,
9065,UNKNOWN,Wreck - Visible,29.324444,-94.781178,High,,,
9066,UNKNOWN,Wreck - Visible,29.316933,-94.779272,High,The Reef,16975,24.67
9081,UNKNOWN,Wreck - Visible,29.318819,-94.82535,High,The Reef,16975,24.88
9082,UNKNOWN,Wreck - Visible,29.318708,-94.825639,High,The Reef,16975,24.87
9092,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.364072,-94.780508,High,,,
9093,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.364286,-94.782942,High,,,
9094,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.365889000000006,-94.781153,High,,,
9095,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.368689,-94.781867,High,,,
9101,UNKNOWN,Wreck - Visible,29.384583000000006,-94.771228,High,,,
9102,UNKNOWN,Wreck - Visible,29.385581,-94.767933,High,,,
9106,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.363433,-94.810372,High,,,
9473,OUTBOUND,"Wreck - Submerged, dangerous to surface navigation",29.376944,-94.860194,Low,,,
9127,UNKNOWN,Wreck - Visible,29.395778000000004,-94.875833,High,,,
9132,UNKNOWN,Wreck - Visible,29.422778000000005,-94.8345,High,,,
9135,UNKNOWN,Wreck - Visible,29.427,-94.83875,High,,,
2654,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.321069,-94.735192,Poor,,,
2655,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.466897,-94.555189,Poor,,,
2658,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.288847,-94.787139,Low,The Reef,16975,22.72
2662,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.783575,-89.583383,Low,,,
3239,MR. MAGOO,"Wreck - Submerged, dangerous to surface navigation",28.733586,-95.30855,Low,Aransas Jetty,16400,20.87
2697,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.150353,-97.241917,Low,Texas Clipper,17141,14.39
3243,BOY SCOUT,"Wreck - Submerged, dangerous to surface navigation",28.937911,-95.080872,High,The Reef,16975,17.65
3039,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.768753000000004,-95.077122,High,288 Lake,22386,19.34
2733,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.566161,-90.981869,Med,,,
3092,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.792811,-95.347753,High,Mammoth Lake,22135,16.87
2501,FINA V,Wreck - Visible,28.596167,-96.567844,High,,,
2537,EAGLESCLIFF,"Wreck - Submerged, dangerous to surface navigation",29.329875,-94.659469,Low,,,
8372,CAPTAIN R.J. SANDRAS,"Wreck - Submerged, nondangerous",28.891903000000006,-89.393381,Low,,,
8432,BRETON ISLAND,"Wreck - Submerged, dangerous to surface navigation",28.866417,-90.830653,High,,,
8434,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.92175,-90.658,High,,,
8440,LITTLE DARLING,"Wreck - Submerged, dangerous to surface navigation",29.116667,-91.133333,Low,,,
8441,NANCY JANE,Wreck - Visible,29.441667,-92.075,Low,,,
8136,UNKNOWN,Wreck - Visible,26.088689,-97.157192,Low,Little Sara Gas Rig,24329,9.09
8137,F/V EXTREME,"Wreck - Submerged, dangerous to surface navigation",26.21725,-97.134172,High,Texas Clipper,17141,8.96
7856,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.961853,-97.051711,Low,Port A Jetties,23000,8.57
7857,FIRST BOY,"Wreck - Submerged, dangerous to surface navigation",28.035017,-96.994711,Low,Port A Jetties,23000,14.04
8205,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.034544,-96.999694,High,Port A Jetties,23000,13.94
8209,BAROID EXPRESS,"Wreck - Submerged, nondangerous",28.637711,-90.210556,High,,,
7912,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.525275,-96.386917,Low,,,
7319,LITTLE SHANE,,29.066897,-90.783425,Low,,,
8350,UNKNOWN,Wreck - Visible,28.5185,-96.210111,High,,,
3727,LYCO I,"Wreck - Submerged, dangerous to surface navigation",28.150289,-96.450253,Low,,,
4139,JOHN PHILLIPS,"Wreck - Submerged, nondangerous",27.38365,-96.666917,Low,Rig 784B,23556,19.63
4140,CAPTAIN TRUE,"Wreck - Submerged, dangerous to surface navigation",27.390319,-96.925256,Low,Packery Channel,23001,23.64
4144,MADALINE GO FORTH,"Wreck - Submerged, nondangerous",27.466981,-96.733586,Low,Rig 784B,23556,16.18
4147,LEEWAY II,"Wreck - Submerged, dangerous to surface navigation",27.516983000000003,-97.183597,Low,Packery Channel,23001,7.18
4149,DAMN YANKEE,"Wreck - Submerged, nondangerous",27.598642,-96.630253,Low,Rig 784B,23556,5.10
4152,DAVANA,"Wreck - Submerged, dangerous to surface navigation",27.666975,-96.683589,Low,Rig 784B,23556,6.44
4159,GYPSY GIRL,"Wreck - Submerged, dangerous to surface navigation",27.752808,-97.078597,Low,Port A Jetties,23000,6.13
4162,HILL TIDE,"Wreck - Submerged, dangerous to surface navigation",27.775306,-97.083597,Low,Port A Jetties,23000,4.78
4172,UNKNOWN,"Wreck - Submerged, nondangerous",27.831969,-97.043597,Low,Port A Jetties,23000,0.57
4175,MARY,"Wreck - Submerged, dangerous to surface navigation",27.834164,-97.041653,High,Port A Jetties,23000,0.58
4177,JIMBO,"Wreck - Submerged, dangerous to surface navigation",27.834469,-97.042208,Med,Port A Jetties,23000,0.54
4183,EAGLESCLIFF,Wreck - Visible,27.855303000000006,-97.030264,Med,Port A Jetties,23000,1.71
4184,OCEAN EXPRESS,"Wreck - Submerged, nondangerous",27.866325,-96.307942,Med,Double Yellow,23561,20.99
4186,MARGIE B,"Wreck - Submerged, dangerous to surface navigation",27.898633,-96.986931,Low,Port A Jetties,23000,5.71
4187,LENORE,"Wreck - Submerged, nondangerous",27.900897,-96.472031,High,Double Yellow,23561,13.58
4190,UNKNOWN,Wreck - Visible,27.928631,-96.983597,Low,Port A Jetties,23000,7.48
4191,LIONEL HODGSON,"Wreck - Submerged, dangerous to surface navigation",27.933631,-96.800261,Low,Double Yellow,23561,15.63
4193,LISA GAIL,Wreck - Visible,28.000294,-96.916931,Low,Port A Jetties,23000,13.86
14256,MISS RHONDA,"Wreck - Submerged, dangerous to surface navigation",29.25,-89.958333,Low,,,
14259,UNKNOWN,Wreck - Visible,29.198333,-90.03,Low,,,
14260,MR BEE,Not Charted,29.198333,-90.03,Low,,,
14262,DAVID MERRILL,Wreck - Visible,29.158333,-90.09,Low,,,
14274,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.206667,-90.017778,Med,,,
14261,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.193333000000006,-90.038333,Low,,,
14321,FIVE PRINCESSES,"Wreck - Submerged, dangerous to surface navigation",29.007178000000003,-90.408696,Low,,,
14322,ELIZABETH,"Wreck - Submerged, dangerous to surface navigation",29.034167,-90.503056,Low,,,
14326,UNKNOWN,Wreck - Visible,29.002778000000006,-90.688333,Low,,,
14538,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.904194,-91.827333,High,,,
14715,UNKNOWN,Wreck - Visible,29.612203000000004,-91.988239,High,,,
14716,UNKNOWN,Wreck - Visible,29.612914,-92.017186,High,,,
14717,ENSCO 74,Wreck - Visible,28.582628000000003,-93.729825,High,,,
14757,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.733333,-93.233333,High,Stetson Bank National Marine Sanctuary,16943,21.95
14758,WRECK,"Wreck - Submerged, dangerous to surface navigation",28.699283,-93.325125,Med,Stetson Bank National Marine Sanctuary,16943,23.35
14779,WRECK,Wreck - Visible,29.34,-94.675,Low,,,
14780,WRECK,"Wreck - Submerged, dangerous to surface navigation",29.313333,-94.648333,Med,,,
14782,WRECK,"Wreck - Submerged, dangerous to surface navigation",29.308333,-94.61,Low,,,
15054,WRECK,"Wreck - Submerged, nondangerous",28.984444,-89.962222,Med,,,
14940,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.325272,-94.694903,Low,,,
14807,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.650797,-90.916757,Low,,,
14955,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.664964,-94.972983,Low,288 Lake,22386,22.41
14983,M/V BOGALEE II,"Wreck - Submerged, dangerous to surface navigation",29.125509,-89.800622,Med,,,
15200,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.355889,-94.747167,High,,,
54113,UNKNOWN,Wreck - Visible,58.831172,158.57305,Poor,,,
51761,SEAHAWK,Wreck - Visible,58.881722,-160.784433,High,,,
51762,OCEAN VENTURE,Wreck - Visible,58.91478100000001,-160.728322,High,,,
50928,SHOOTING STAR,"Wreck - Submerged, dangerous to surface navigation",58.865897,-160.052197,Poor,,,
51953,LULU,Wreck - Visible,64.497778,-165.428333,High,,,
14918,USS NEW JERSEY,"Wreck - Submerged, nondangerous",35.03218,-75.290439,Med,Liberator,23540,7.19
10844,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",35.919881,-75.711831,Low,Huron,22736,5.97
10586,MONITOR,"Wreck - Submerged, nondangerous",35.001992,-75.40670300000002,High,Empire Gem,21172,4.32
548,HENRY WELLER,Not Charted,33.833521999999995,-75.582925,Low,,,
550,UNKNOWN,Not Charted,33.850175,-77.467742,Low,John D. Gill,23475,8.28
551,UNKNOWN,Not Charted,33.850175,-77.480242,Low,John D. Gill,23475,8.39
552,UNKNOWN,Not Charted,33.855731,-77.441353,Low,John D. Gill,23475,8.62
555,JOHN D. GILL,"Wreck - Submerged, dangerous to surface navigation",33.866319,-77.480203,High,Hyde,21199,7.69
556,ELLA PIERCE THURLOW,Not Charted,33.900175,-77.09133299999998,Low,Normannia,21191,4.68
558,UNKNOWN,Not Charted,33.911839,-77.237175,Low,ESSO Nashville,23527,2.64
560,G.E. KLINCK,Not Charted,33.941858,-75.0579,Low,,,
561,UNKNOWN,Not Charted,33.95045,-77.593025,Low,Hyde,21199,2.11
562,UNKNOWN,Not Charted,33.955172,-77.65025,Low,Playa - Dredge Wreck Playa,23528,2.35
563,UNKNOWN,Not Charted,33.962672,-77.599694,Low,Hyde,21199,2.46
565,CASSIMER,Not Charted,33.966839,-77.02883100000003,Low,Porta Allegra - (Lobster Wreck),22087,8.59
567,UNKNOWN,Not Charted,33.977117,-77.686086,Low,Playa - Dredge Wreck Playa,23528,0.38
568,UNKNOWN,Not Charted,33.983506,-76.999664,Low,Porta Allegra - (Lobster Wreck),22087,9.13
569,CITY SERVICES PETROL,Not Charted,34.000189,-75.36625,Low,,,
570,BEDFORDSHIRE,Not Charted,34.000181,-75.99961400000002,Poor,Yancey (AR-302),22075,6.96
571,NAECO (BOW),"Wreck - Submerged, nondangerous",34.02535,-76.647944,High,Naeco,24607,0.00
572,FUTURE,Not Charted,34.133522,-75.16624200000003,Low,,,
573,PANAN,Not Charted,34.135175,-76.116286,Low,Yancey (AR-302),22075,7.97
574,PAPOOSE,"Wreck - Submerged, dangerous to surface navigation",34.143522,-76.652331,High,Papoose,22080,0.03
575,SHURZ,Not Charted,34.150181,-75.782939,Low,Yancey (AR-302),22075,21.22
577,UNKNOWN,,34.186836,-76.601311,Med,Schurz,23473,0.10
578,U-352 (RATHKE),"Wreck - Submerged, dangerous to surface navigation",34.228028,-76.564867,High,U-352,22067,0.01
580,IRINE,Not Charted,34.300172,-76.182958,Low,HMS Bedfordshire,23531,9.51
581,ARIO (1),"Wreck - Submerged, nondangerous",34.313503000000004,-76.45313900000002,High,Papoose,17185,1.86
583,UNKNOWN,"Wreck - Submerged, nondangerous",34.326833,-76.69965,Low,USCGC Spar (AR-305),22412,4.62
584,ASHKABAD,"Wreck - Submerged, dangerous to surface navigation",34.380669,-76.36546700000002,High,Papoose,17185,6.95
585,ULYSSES,Not Charted,34.383511,-75.58292800000002,Low,Malchace,23541,23.32
586,FENWICK ISLAND,"Wreck - Submerged, dangerous to surface navigation",34.437111,-76.489919,High,Portland,24300,5.10
588,MALCHACE,Not Charted,34.466839,-75.932947,Low,Tamaulipus - (Far East Tanker),22088,7.19
589,PORTLAND,"Wreck - Submerged, nondangerous",34.492592,-76.42996099999998,High,Portland,24300,0.04
591,LIBERTAD,"Wreck - Submerged, nondangerous",34.500192,-74.532881,Low,,,
592,GLYNDON,Not Charted,34.500194,-73.999522,Low,,,
593,LJUBICA  MATKOVIC,Not Charted,34.500175,-75.666267,Low,Malchace,23541,13.96
594,W.E. HUTTON,"Wreck - Submerged, dangerous to surface navigation",34.498994,-76.897856,High,W.E. Hutton,22086,0.06
596,ATLAS,"Wreck - Submerged, nondangerous",34.5285,-76.242297,High,Atlas,22068,0.10
597,TAMAULIPAS,Not Charted,34.546558000000005,-76.013506,Low,Tamaulipus - (Far East Tanker),22088,0.02
598,SULOIDE,"Wreck - Submerged, dangerous to surface navigation",34.544789,-76.895011,High,Suloide,22445,0.02
599,SENATEUR DUHAMEL,"Wreck - Submerged, dangerous to surface navigation",34.550947,-76.601283,High,USS Aeolus,24494,1.83
600,THISTLEROY,"Wreck - Submerged, dangerous to surface navigation",34.557331,-76.52714399999998,High,USS Aeolus,24494,5.36
602,CARIBSEA,"Wreck - Submerged, dangerous to surface navigation",34.606997,-76.314633,High,Carbisea,22074,0.03
603,UNKNOWN,Not Charted,34.619053,-76.543256,Low,Fenwick Island,17087,4.91
604,ARIO (2),"Wreck - Submerged, dangerous to surface navigation",34.630164,-76.3283,High,Carbisea,22074,1.80
605,MANUELA,Not Charted,34.650172,-75.796272,Low,Malchace,23541,1.94
606,TARPON,Not Charted,34.683506,-75.816275,Low,Manuela,23542,1.80
607,PARKINS,"Wreck - Submerged, dangerous to surface navigation",34.686044,-76.721586,High,Radio Island Rock Jetty,21183,2.81
610,POWEL,Not Charted,34.733508,-75.582931,Low,Tarpon,21175,10.54
611,POWELL,"Wreck - Submerged, dangerous to surface navigation",34.736856,-77.440297,High,W.E. Hutton,16957,17.82
612,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.738578000000004,-77.43293299999998,High,W.E. Hutton,16957,17.39
613,BARLENE IV,Wreck - Visible,34.740453,-77.430964,High,W.E. Hutton,16957,17.27
614,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.749678,-75.438117,High,Dixie Arrow,23460,17.79
615,UNKNOWN,Not Charted,34.764061,-75.78349399999998,Low,The Proteus,21176,0.09
616,BLUEFIELDS,Not Charted,34.766844,-75.366253,Low,Empire Gem,21172,19.18
617,YCF 42,Not Charted,34.783517,-75.08290600000002,Low,,,
618,PROTEUS,Not Charted,34.815169,-75.907947,Low,Tarpon,17109,7.66
619,PROTEUS,Not Charted,34.818225,-75.90378100000002,Low,Tarpon,17109,7.45
621,E.M. CLARK,Not Charted,34.825175,-75.549594,Low,Dixie Arrow,23460,10.09
622,U-701,Not Charted,34.833517,-74.91623299999998,Low,,,
623,VENORE,Not Charted,34.833511,-75.33291700000002,Low,Empire Gem,21172,15.77
624,U-576,Not Charted,34.850178,-75.366253,Low,Empire Gem,21172,13.85
625,DIXIE ARROW,Not Charted,34.899617,-75.749606,Low,Dixie Arrow,23460,3.32
626,F.W. ABRAMS,Not Charted,34.989339,-75.801831,Low,Proteus,17521,1.40
627,KESHENA,Not Charted,34.993783,-75.762383,Low,Keshena,23539,0.03
628,BLINK,Not Charted,35.000197,-72.449461,Low,,,
629,LADY HAWKINS,Not Charted,35.000197,-72.499464,Low,,,
630,ALLAN JACKSON,Not Charted,35.000186,-74.366214,Low,,,
631,DIXIE,Not Charted,35.000183,-74.999572,Low,Liberator,23540,21.70
632,ELIZ SMITH,Not Charted,35.000183,-74.999572,Low,Liberator,23540,21.70
633,UNKNOWN,Not Charted,35.026844,-75.29625,Low,Liberator,23540,7.36
634,EMPIRE GEM,Not Charted,35.030456,-75.475978,Low,Empire Gem,21172,0.07
635,SOUTHERN ISLE,Not Charted,35.030736,-75.249581,Low,Liberator,23540,8.64
636,UNKNOWN,Not Charted,35.031708,-75.478703,Low,Empire Gem,21172,0.25
